"y","X1","X2","X3","X4","X5"
0.842492937146215,0.18859,-0.037939,-0.11495,-0.43474,NA
0.904448421586435,0.23326,-0.075721,-0.065652,-0.50626,NA
0.97095612217219,-0.2415,0.26524,0.030318,-0.37647,NA
0.712254491180694,0.36411,-0.0043775,0.32339,-1.1384,NA
0.6939606641367,0.19271,0.22896,0.12962,-0.93219,NA
0.700570693267037,0.19943,0.43324,0.32668,-1.3218,NA
0.707243683437333,0.1972,0.077924,-0.064055,-0.57551,NA
0.729329252074461,-0.41994,0.28805,-0.31686,0.21067,NA
0.75210450144462,-0.10098,-0.35764,0.21898,-0.17795,NA
0.807412975477067,-0.18552,-0.040121,-0.21909,0.12611,NA
0.866788739751657,0.4473,0.41775,0.083946,-1.3024,NA
0.930529965280775,0.20747,0.28132,0.0016546,-0.82859,NA
0.998957643631204,-0.14153,0.0052713,0.13076,-0.34661,NA
0.770142281527351,-0.11048,-0.13517,0.36393,-0.49338,NA
0.913123627096751,-0.11185,0.22142,-0.33661,-0.026335,NA
0.939413062813476,-0.14528,0.39339,-0.03751,-0.4656,NA
0.966458422386905,0.12534,-0.0039904,-0.02521,-0.43945,NA
0.750361641500535,0.18633,0.081063,0.034593,-0.64343,NA
0.889674156130802,-0.21999,0.14748,0.20893,-0.44081,NA
0.996641153587849,0.11337,-0.26881,-0.069525,-0.14822,NA
0.731096366210174,-0.082512,0.25335,0.11442,-0.57777,NA
0.866832080272149,-0.40365,-0.18226,0.5264,-0.30138,NA
1.02776649881299,-0.44265,-0.39364,-0.229,0.75419,NA
0.738052735217727,0.37623,0.074921,0.20932,-1.0294,NA
0.875088723044312,0.27312,-0.33096,-0.20695,-0.10921,NA
1.0375529417359,0.22988,-0.37151,0.074365,-0.33602,NA
0.745082744743676,0.1747,-0.087734,-0.3402,-0.051926,NA
0.883415176783099,-0.062297,0.11661,0.1723,-0.52761,NA
1.04743257164747,-0.3391,-0.2375,-0.036042,0.31235,NA
0.768349938901422,0.060092,0.1117,0.27165,-0.76627,NA
0.860733798051673,-0.28229,0.37579,0.18451,-0.51622,NA
1.02053602095096,0.30068,0.053253,-0.45012,-0.18923,NA
0.792351636674557,-0.16383,0.28018,-0.19069,-0.15065,NA
0.815160705921469,-0.19553,-0.45104,0.12054,0.16824,NA
0.838626369558838,-0.031703,-0.20699,0.26845,-0.38549,NA
0.994330035269867,-0.023583,0.35242,0.22461,-0.8253,NA
0.766569433228367,0.052215,0.22264,0.15101,-0.69335,NA
0.820607794895128,-0.15213,0.3779,0.11408,-0.55868,NA
0.878455523861247,-0.25102,-0.19726,0.20248,-0.053582,NA
0.908893821189204,0.097316,-0.057823,0.27979,-0.64498,NA
0.940383977898666,0.078307,-0.21952,0.10101,-0.28867,NA
1.00667518036587,0.17471,0.028007,-0.015559,-0.47945,NA
1.07763949895143,0.11787,0.24817,-0.10437,-0.50712,NA
0.917548352655564,0.1411,0.37097,0.29229,-1.065,NA
0.77754792263394,-0.19992,0.093568,0.28407,-0.43476,NA
1.09306863250524,-0.21147,0.065112,0.3799,-0.50301,NA
0.926285292994286,-0.24095,0.42463,-0.1175,-0.22599,NA
0.788675754613291,0.41324,-0.19667,-0.31142,-0.19763,NA
1.10871312952913,-0.24017,0.15606,-0.084858,-0.023176,NA
0.807590625872499,0.047357,-0.009351,-0.39742,0.16706,NA
0.864520725649361,-0.21678,-0.149,-0.13579,0.29214,NA
0.925460340369199,0.27587,0.13832,-0.05659,-0.58827,NA
0.95752447202815,0.20518,-0.09021,-0.29869,-0.047648,NA
0.990700014863623,-0.48755,-0.24632,0.077991,0.44101,NA
1.06053871423516,-0.38393,-0.37599,0.24816,0.24969,NA
1.1353034817566,0.063306,-0.07138,0.074483,-0.31683,NA
0.966642066932838,0.060927,0.13552,0.35541,-0.79088,NA
1.1515513116624,0.26828,-0.12781,-0.0075273,-0.39152,NA
0.975846480022621,0.29191,0.21887,-0.26048,-0.43149,NA
1.16804335181826,-0.13736,0.27623,0.12905,-0.42281,NA
0.900495600497444,0.0026005,-0.40528,-0.0094734,0.18177,NA
0.966711667667253,0.13349,0.086836,0.070278,-0.47278,NA
1.03779990872394,-0.066084,-0.22435,-0.25981,0.3786,NA
1.11411459025652,0.45533,0.016742,0.26061,-0.9797,NA
1.19604466482197,-0.31586,-0.18037,-0.27302,0.63292,NA
0.877366914089205,-0.046164,0.10033,-0.26067,0.081795,NA
0.854840822407891,-0.16467,-0.23288,-0.12371,0.35046,NA
0.862983247519187,-0.27252,-0.0080104,0.0058293,0.14477,NA
0.871194517872231,-0.12315,0.019538,0.16931,-0.21503,NA
0.89840887224503,0.2336,0.35329,-0.25395,-0.42894,NA
0.926462230382231,0.014959,0.096788,-0.57171,0.38563,NA
0.994590583869484,0.28921,-0.26026,0.17978,-0.44019,NA
1.0677290394837,-0.044996,0.10273,0.16198,-0.36021,NA
1.1462434152843,0.32487,-0.029806,-0.25246,-0.20151,NA
1.23053618849247,0.1946,-0.11441,0.27101,-0.56039,NA
0.896318016365719,-0.379,0.28205,0.016477,0.041381,NA
0.959505722028302,0.17437,0.23092,0.10027,-0.62172,NA
1.0271448881374,-0.14387,0.11888,0.29855,-0.39047,NA
1.09955219339033,-0.36197,-0.054941,-0.058343,0.39337,NA
1.17706023065767,-0.010619,-0.077425,-0.16144,0.13579,NA
1.26003563208995,-0.25494,0.22702,-0.038983,0.011722,NA
0.909153801997548,-0.12059,-0.0066281,-0.21631,0.27211,NA
0.922169714720329,-0.1546,0.091731,-0.2925,0.32391,NA
0.956891757487332,0.026776,0.080163,-0.27535,0.15096,NA
0.95779836319172,-0.069808,0.2508,0.1239,-0.32625,NA
0.95870678656467,-0.31948,0.12458,-0.25813,0.48051,NA
1.17321752994322,-0.007196,-0.55417,0.56217,-0.52032,NA
1.17321752994322,-0.30278,0.035527,-0.27593,0.22529,NA
1.2559220449535,0.0026079,-0.23866,-0.25682,0.099835,NA
1.34445671219771,0.19202,0.38329,0.18899,-1.1337,NA
1.43923252102832,-0.22641,-0.11049,0.02852,-0.069519,NA
1.5406894329826,-0.53624,0.44132,0.46313,-0.67614,NA
1.64929842414083,0.17637,0.28364,-0.015102,-0.80643,NA
1.25949393324175,-0.056475,0.050144,-0.034971,-0.32308,NA
1.35211495514353,0.023789,-0.5566,-0.26606,0.36451,NA
1.45156168355421,-0.045883,-0.056458,-0.48011,0.25204,NA
1.55830703812548,-0.3655,0.03376,0.0090783,-0.0056187,NA
1.67290226284119,0.011238,0.3536,0.289,-1.0031,NA
1.56719907903802,-0.19344,-0.043625,0.12621,-0.2536,NA
1.46816012320981,-0.4204,0.062316,0.47526,-0.47342,NA
1.37537992218994,0.28327,0.078028,0.19029,-0.95204,NA
1.28847583942092,-0.20523,-0.37431,0.6035,-0.47388,NA
1.20705076493424,-0.083357,0.2479,-0.016412,-0.45704,NA
1.20705076493424,-0.33827,-0.049006,-0.18664,0.26768,NA
1.29214031189277,0.10468,-0.026952,0.21962,-0.69027,NA
1.38322814095504,-0.16656,0.48953,-0.26504,-0.29795,NA
1.48073709358021,-0.45156,0.26151,0.58398,-0.72037,NA
1.58511981891181,8.5137e-05,-0.11507,0.010327,-0.26833,NA
1.69686087503345,-0.10397,0.17257,0.020242,-0.40996,NA
1.23598719629844,-0.095328,0.42285,-0.23742,-0.32633,NA
1.32311658110547,-0.066858,0.28086,0.4396,-0.98135,NA
1.41638804385601,0.26453,-0.076789,0.1511,-0.72572,NA
1.46546119236095,-0.34626,0.097562,0.52071,-0.60329,NA
1.51623456271866,0.2004,-0.018888,-0.38184,-0.11764,NA
1.62311963812112,-0.30622,-0.22118,0.070638,0.12044,NA
1.73753944437901,0.22006,0.098008,0.080787,-0.74864,NA
1.48293020698231,0.16872,-0.38503,-0.018867,-0.15631,NA
1.7582517649217,-0.15352,-0.12952,-0.28996,0.28115,NA
1.48644891960029,-0.092037,-0.021376,0.28404,-0.50898,NA
1.37485737710936,-0.090574,0.098716,0.0030001,-0.29698,NA
1.50059245480785,-0.50705,-0.05333,-0.1213,0.43502,NA
1.77919319444113,0.10159,0.10311,0.4955,-1.0537,NA
1.54746792750255,-0.16184,-0.14072,0.27382,-0.30599,NA
1.73351302532015,0.1624,-0.40571,0.29057,-0.45766,NA
1.27163058227843,0.19968,0.4477,-0.15223,-0.74021,NA
1.59579173714127,-0.31952,-0.012026,-0.53039,0.64631,NA
1.64172907424184,0.0059723,-0.28857,-0.020945,-0.03903,NA
1.689005678722,-0.22452,-0.008969,-0.30017,0.28483,NA
1.37817477925212,-0.070504,0.20482,-0.11261,-0.25169,NA
1.48653810921113,-0.085676,0.10045,-0.30836,0.069944,NA
1.60342184707236,-0.003996,0.34016,0.14989,-0.73031,NA
1.72949593672597,0.023561,0.35567,0.16323,-0.78889,NA
1.72949593672597,0.2738,-0.51999,-0.26551,0.15478,NA
1.34279061906581,-0.074835,-0.43362,-0.25525,0.4592,NA
1.78350405601033,0.27002,-0.19634,0.11519,-0.53468,NA
1.30830185185457,-0.23689,-0.23009,-0.23353,0.44343,NA
1.83919872273704,-0.021646,0.12051,-0.16444,-0.17192,NA
1.32076352842927,0.043746,0.31826,-0.3966,-0.14882,NA
1.8567172331686,0.026886,-0.025089,0.12952,-0.41501,NA
1.33334390343952,-0.12933,0.011138,-0.20508,0.10529,NA
1.87440260877028,0.019152,-0.40236,-0.22558,0.317,NA
1.37498111984164,-0.15809,-0.055142,-0.21913,0.21185,NA
1.82625970821964,-0.080725,0.34369,-0.60719,0.21141,NA
1.41791856927834,-0.19962,-0.088445,-0.19628,0.26376,NA
1.41791856927834,0.25262,0.44716,0.037668,-0.95466,NA
1.52940687982563,-0.62508,0.034894,-0.07686,0.49933,NA
1.64966130971009,-0.30486,0.13579,0.33997,-0.40144,NA
1.77937112265684,0.055267,-0.094515,-0.10031,-0.11977,NA
1.37179486113285,0.24311,0.081051,0.042643,-0.61204,NA
1.46849783887396,0.10588,-0.086059,-0.2007,-0.048738,NA
1.57201777312144,-0.079964,-0.018762,0.24033,-0.38524,NA
1.68283521677133,0.27067,-0.1694,-0.33179,-0.016159,NA
1.80146459870021,-0.10563,-0.14651,0.39498,-0.41752,NA
1.92845661181043,0.28463,0.16455,-0.41822,-0.22253,NA
1.8306846086836,-0.12322,0.25294,0.27318,-0.6012,NA
1.73786960823802,-0.015558,-0.15337,0.070079,-0.14456,NA
1.64976029235813,-0.15667,-0.41535,0.22585,0.069914,NA
1.56613374591859,0.17167,0.2371,0.024736,-0.62738,NA
1.48673137172711,-0.13125,0.18275,-0.28955,0.10627,NA
1.41135466714635,0.061154,0.13897,0.14744,-0.54602,NA
1.51084636435912,0.15278,-0.5049,0.4448,-0.42365,NA
1.61735160539947,-0.082502,0.082537,0.1407,-0.3307,NA
1.73136480134287,0.037133,0.33458,-0.27169,-0.22562,NA
1.85341521616054,0.41715,-0.1645,-0.14214,-0.36292,NA
1.98406942363104,-0.015168,0.31263,-0.15086,-0.2817,NA
1.52960571564406,-0.21989,-0.090688,-0.17854,0.34555,NA
1.6498757796206,0.19012,-0.077299,0.39843,-0.75623,NA
1.77960245593912,0.67029,-0.16382,-0.19595,-0.56145,NA
1.91952930051062,0.28615,0.12177,-0.18024,-0.39661,NA
1.91952930051062,0.13517,-0.39614,0.041946,-0.029892,NA
1.49031871534573,-0.30427,0.08375,-0.3379,0.46768,NA
1.97947171796901,-0.095583,0.015213,0.35274,-0.46542,NA
1.45205529843639,-0.053395,0.015277,0.038404,-0.16404,NA
2.04128599714359,-0.056267,-0.27155,0.080674,0.038251,NA
1.46588623773533,0.51549,0.13543,-0.23845,-0.58458,NA
1.68939419470573,-0.17077,-0.30205,-0.28475,0.60328,NA
2.06072940453219,0.24568,0.02904,0.12977,-0.59896,NA
1.70144859002424,-0.058149,0.22333,0.26658,-0.57118,NA
1.47983411938825,-0.10779,-0.17362,0.20394,-0.1048,NA
2.08033720840755,-0.01727,0.31167,0.23264,-0.65249,NA
1.5260611436771,-0.18478,-0.23239,0.26482,-0.033543,NA
2.02692527101613,0.048849,-0.25186,-0.15734,0.18816,NA
1.57371646944732,0.068986,-0.49505,0.31471,-0.143,NA
1.64215597929639,0.17145,0.01285,-0.21349,-0.11051,NA
1.71358899750436,0.057637,0.11927,-0.16143,-0.1325,NA
1.86589344991683,0.053426,-0.12653,0.18399,-0.29744,NA
1.91960608321829,0.34702,0.0016115,0.18173,-0.7308,NA
1.97488466662033,-0.18495,-0.33612,0.088509,0.25188,NA
1.4975493419292,-0.025514,0.22866,0.22919,-0.52761,NA
1.54431431071325,0.2637,0.050579,-0.24642,-0.17061,NA
1.59253964026414,0.14637,0.066813,0.24417,-0.59162,NA
1.78850486523288,-0.16683,-0.26388,-0.32279,0.75224,NA
2.12055956582472,-0.12396,-0.031993,-0.44,0.63502,NA
2.18160315776086,0.018679,0.009091,-0.12788,0.09794,NA
2.24442642820198,-0.2009,-0.018945,0.49331,-0.3177,NA
1.74258562218901,0.17978,0.032974,-0.21709,-0.00089358,NA
2.06611493333588,-0.07675,-0.32858,-0.062913,0.42401,NA
2.31451462423948,-0.12215,0.050305,0.015504,0.063711,NA
1.69782836143965,-0.28778,0.20183,-0.14843,0.30073,NA
2.01304801735083,0.25599,0.2959,0.20629,-0.77417,NA
2.38679151096519,0.040652,0.421,0.066041,-0.48777,NA
1.71400030821907,-0.15411,-0.30187,-0.25025,0.70523,NA
2.03222245579254,0.0071404,0.014912,-0.042694,0.026454,NA
2.40952588516081,0.19853,0.4573,0.21626,-0.84992,NA
1.73032629404541,0.28031,-0.19178,-0.054517,-0.077362,NA
2.05157953224704,-0.16743,0.065959,-0.20295,0.36261,NA
2.43247680603329,0.51884,0.25589,0.24424,-1.0544,NA
1.78436034344976,-0.087593,-0.37827,-0.077614,0.51881,NA
1.99888594927263,0.0064074,-0.17684,0.017298,0.13747,NA
2.37000010630152,-0.13663,0.20774,-0.14369,0.14418,NA
1.84008175003355,0.25634,0.032941,-0.022757,-0.27331,NA
1.89305135357049,-0.11577,-0.057489,0.29488,-0.13208,NA
1.9475652447524,0.14221,-0.24282,0.11029,-0.056814,NA
2.30915117431883,-0.11774,0.027865,0.2576,-0.16195,NA
1.88419373008541,0.10553,0.20724,-0.29515,0.068712,NA
2.03234439279796,0.042693,0.16048,-0.032976,-0.10995,NA
2.19214386768503,0.15889,0.11888,-0.25116,0.03671,NA
2.36450807926961,0.26357,0.18393,0.046293,-0.4626,NA
2.36450807926961,-0.11894,0.65832,0.060181,-0.45923,NA
1.83581770857413,0.011342,0.14992,-0.4486,0.39368,NA
2.43834614484829,0.044737,0.16567,-0.050895,-0.094535,NA
1.78866583791441,-0.26902,0.11458,-0.13795,0.39593,NA
2.51449000078404,0.21019,-0.30782,-0.5058,0.63013,NA
1.8057030187001,0.16946,-0.29061,0.014695,0.097478,NA
2.53844071299595,0.13968,-0.16934,-0.27619,0.34681,NA
1.82290247995371,0.23098,0.14908,-0.088189,-0.22454,NA
2.56261955759864,-0.14197,0.33202,-0.034163,-0.026382,NA
1.87982746745467,0.096649,-0.15869,-0.033044,0.12994,NA
2.49680021978225,0.1761,-0.16548,-0.59633,0.66734,NA
1.93853008938075,-0.024128,0.29649,0.26842,-0.45502,NA
1.93853008938075,0.26797,-0.18277,-0.16482,0.10766,NA
2.09095311937192,0.12252,0.18332,-0.052685,-0.16766,NA
2.25536088986258,0.20251,0.32742,0.1325,-0.58368,NA
2.43269573879766,0.21919,-0.01284,-0.12038,-0.032566,NA
1.87547132281184,-0.050551,0.050747,-0.29615,0.43005,NA
2.00768034817165,0.037485,-0.11661,0.093021,0.047335,NA
2.14920928483802,-0.14096,-0.35988,0.11376,0.43104,NA
2.30071512840201,-0.105,0.27995,-0.074953,0.050857,NA
2.46290118854425,-0.033296,-0.30405,-0.22098,0.63199,NA
2.63652035388918,0.17124,-0.30883,0.19726,-0.05135,NA
2.46990576971697,-0.11172,-0.17575,0.10156,0.2572,NA
2.31384351231438,-0.088509,0.2474,0.05747,-0.079543,NA
2.16762045203147,-0.014639,-0.073536,0.0085885,0.1699,NA
2.03063794031839,0.067865,0.31914,-0.13314,-0.099153,NA
1.9023310450437,0.11179,0.22426,-0.041121,-0.16507,NA
2.04222520470346,-0.20993,-0.115,-0.067256,0.51444,NA
2.19240694073322,0.012652,-0.25625,0.17571,0.12369,NA
2.35363278384038,-0.27944,-0.17064,-0.29572,0.89646,NA
2.52674016597728,0.15952,-0.098967,0.14046,-0.12958,NA
2.71255230057861,0.18009,-0.042315,-0.029333,-0.011229,NA
1.92955614541647,0.046343,-0.10183,0.33867,-0.21665,NA
2.06557781328184,-0.067214,0.16281,0.44865,-0.43815,NA
2.21118815995961,-0.15721,-0.18142,-0.41473,0.90665,NA
2.3670631274729,0.0011935,-0.10372,-0.62314,0.8935,NA
2.53392630753963,-0.020593,-0.35815,0.27111,0.15154,NA
2.71255230057861,0.0028495,-0.08658,-0.18871,0.39894,NA
1.97581308057383,0.073129,-0.10298,-0.17382,0.34255,NA
2.11509557372557,-0.20417,0.035982,0.15332,0.1716,NA
2.26419661352492,-0.27754,0.15213,-0.27161,0.62123,NA
2.34264351735318,0.076145,-0.10612,0.01885,0.12988,NA
2.42380834624303,-0.39125,-0.16098,-0.20681,0.94435,NA
2.59467171014417,0.11247,0.064525,0.22715,-0.28581,NA
2.77763542716986,-0.033797,0.18247,-0.11039,0.14709,NA
2.36495737848675,-0.1881,0.089873,0.20608,0.059143,NA
2.00410985583282,0.18655,0.041971,0.041972,-0.1306,NA
2.81735922168683,0.49529,-0.029501,-0.2615,-0.078402,NA
2.38748378087766,0.083881,0.092767,-0.076045,0.074617,NA
2.03279155775071,-0.050499,-0.19628,-0.18099,0.5965,NA
2.85765111806316,0.19117,-0.41431,-0.14029,0.46997,NA
2.19291125232319,0.11077,-0.34725,-0.05271,0.48237,NA
2.35417418163902,-0.30788,-0.13038,-0.27682,1.0112,NA
2.52732138305286,-0.018908,-0.37344,0.058064,0.5327,NA
2.47408343960452,0.55202,-0.18617,0.58585,-0.84117,NA
2.71317625936026,-0.27177,0.13302,0.021117,0.42343,NA
2.91275683880158,0.44174,-0.16134,-0.08884,0.006818,NA
2.49173685638873,-0.37431,0.13783,0.20434,0.33735,NA
3.12676836518616,0.31029,-0.31149,0.0050617,0.18096,NA
2.92940696054955,0.1942,-0.35146,0.1686,0.16706,NA
2.74422855765234,0.14554,-0.38969,0.035321,0.40339,NA
2.50951623623432,-0.066601,0.046266,0.41592,-0.15165,NA
2.57078165865428,-0.096096,-0.0060629,0.36451,-0.016064,NA
2.40834550669342,0.05834,-0.23673,0.0091212,0.40386,NA
2.25615040433101,-0.46913,0.012294,0.46897,0.27339,NA
2.31023673045647,0.39185,-0.2619,0.018955,0.071046,NA
2.47309400412897,0.16056,-0.069339,0.13874,0.031262,NA
2.64743169936969,-0.11901,0.20894,-0.24421,0.5249,NA
2.73929338923264,0.099825,-0.18045,-0.012463,0.36026,NA
2.83403077381219,0.30717,-0.12486,0.31286,-0.27565,NA
3.03375158343991,0.16579,0.04569,0.089381,-0.01874,NA
3.2478719588953,0.079588,0.42538,-0.069616,-0.073167,NA
2.77180851317389,-0.0085779,0.27331,-0.10825,0.20951,NA
3.28642385687888,-0.0021987,0.20252,0.015159,0.12725,NA
2.77846884280411,-0.15524,-0.12498,0.075633,0.51355,NA
2.56980494721092,0.16183,-0.1246,-0.24277,0.5186,NA
2.80470958821081,-0.24281,-0.02673,-0.021938,0.64367,NA
3.32543336183003,-0.029716,0.29173,-0.21758,0.34955,NA
2.89243873725091,0.53708,-0.1945,-0.854,0.83904,NA
3.24008641258658,0.37524,-0.091851,-0.013185,0.0056828,NA
2.37685931338891,0.099416,-0.2845,0.2278,0.21425,NA
2.98291198629467,-0.049522,0.048119,-0.51489,0.91212,NA
3.06853423591492,0.11932,-0.056567,0.068002,0.1728,NA
3.15692988514764,0.53142,0.42093,-0.068429,-0.54372,NA
2.43386371304367,-0.07193,-0.31626,0.10223,0.59398,NA
2.60543591755901,-0.011182,-0.011096,-0.36706,0.7816,NA
2.78904711038599,0.3043,0.088968,-0.030427,-0.024958,NA
2.88579377279368,-0.31694,0.12538,0.57837,-0.035992,NA
2.9855978155242,0.1852,-0.082526,0.029568,0.18817,NA
3.19631952679034,0.10377,0.29166,-0.053475,0.049573,NA
3.42157167635002,0.26889,-0.1809,0.13926,0.058746,NA
2.91333944842836,-0.016645,0.11444,-0.22276,0.53099,NA
2.46869581235357,-0.10865,0.18255,-0.35053,0.72026,NA
3.47050459564781,0.087982,-0.19701,0.11794,0.31137,NA
2.94085395482547,0.33961,0.3528,-0.38651,0.12094,NA
2.50405144962098,-0.26168,0.33278,-0.20835,0.61956,NA
3.5201373192512,-0.29493,0.073393,0.084981,0.55583,NA
1.99285841985637,-0.066776,0.014026,0.03769,-0.36355,NA
2.13940980726764,-0.068198,-0.069009,-0.13497,-0.097992,NA
2.29676129964864,-0.17187,0.11754,0.12374,-0.42438,NA
2.24838009692351,0.088033,-0.16997,-0.34083,0.045772,NA
2.4656611831839,-0.20095,-0.18332,-0.09617,0.11043,NA
2.64698167423402,0.2025,0.0061904,-0.15697,-0.43022,NA
2.26442304450763,-0.36423,0.10724,0.10127,-0.16851,NA
2.84169299624697,0.23926,0.24218,0.40894,-1.293,NA
2.662085930819,0.0060431,-0.16968,0.067845,-0.30301,NA
2.4938557331117,-0.30553,0.36163,0.0080342,-0.3432,NA
2.28058046391418,-0.42984,-0.20995,-0.1505,0.46025,NA
2.33628018504113,-0.0843,0.23619,-0.3502,-0.084421,NA
2.18863924194498,-0.11417,0.11895,0.1693,-0.51963,NA
2.05032845035115,-0.069044,0.48263,0.068645,-0.76754,NA
2.0994806403014,-0.12743,-0.34799,0.29967,-0.22161,NA
2.24748092473117,-0.15068,-0.22224,-0.021199,0.049632,NA
2.40591430569484,-0.027755,-0.10522,0.33116,-0.57485,NA
2.57551625139574,-0.19071,-0.12879,-0.007559,-0.00093864,NA
2.75715678941925,-0.037992,-0.12736,-0.17913,0.017,NA
2.95146010868514,-0.18925,-0.11908,0.48225,-0.54986,NA
2.12954853104638,0.061539,0.1667,0.47297,-1.0485,NA
2.16004704164872,0.024036,-0.41093,-0.04345,0.070452,NA
2.21182949751545,0.49566,-0.061342,0.17454,-0.96864,NA
2.3677496753245,-0.16366,0.044788,0.093677,-0.23817,NA
2.53466125273072,0.18699,-0.17074,-0.24752,-0.067646,NA
2.71333905481963,-0.28027,-0.23694,-0.4025,0.67859,NA
2.90461252701039,-0.25854,-0.16399,-0.12371,0.28522,NA
3.10930739867864,-0.070142,-0.12986,0.047405,-0.14158,NA
2.24348396703283,-0.066802,-0.24853,-0.1046,0.13802,NA
2.2756142136824,-0.26488,-0.40524,-0.44358,0.87966,NA
2.45483610661081,0.089568,-0.14007,-0.15716,0.020579,NA
2.62788673400536,0.055042,-0.22382,0.01937,-0.0636,NA
2.81313635079925,-0.47382,0.21346,0.045225,0.12095,NA
3.01138468132781,-0.10739,0.20799,-0.0093114,-0.22138,NA
3.22360403766398,0.068236,0.046329,-0.19715,-0.071341,NA
3.45112408598694,-0.45051,0.17291,0.079136,0.092464,NA
3.2329660577411,0.50648,-0.23739,0.13551,-0.67835,NA
3.02859858703602,-0.22412,0.033029,0.28429,-0.25921,NA
2.83714992288085,0.31876,-0.40398,-0.26973,0.1245,NA
2.65796289380539,-0.1355,-0.025893,-0.031644,0.04623,NA
2.48999325092237,-0.46265,0.046678,0.045925,0.265,NA
2.67310308046745,0.54668,0.16372,-0.11396,-0.77755,NA
2.86967849256525,0.36101,3.5174e-05,0.20604,-0.78039,NA
3.08083295389626,-0.12954,-0.094687,0.0036072,0.071262,NA
3.30719368343471,-0.12966,-0.25277,-0.21165,0.44651,NA
3.55054104884593,-0.16448,-0.13383,-0.27962,0.46101,NA
2.52565390126956,-0.252,0.013962,-0.052802,0.18208,NA
2.70369674128613,-0.0096874,0.037024,-0.14315,-0.0073975,NA
2.89417472123637,-0.24618,0.53759,-0.035942,-0.29133,NA
3.09844384509191,0.29544,0.33086,-0.053047,-0.6971,NA
3.31679846531906,0.034909,-0.19094,0.00017776,-0.019443,NA
3.55054104884593,-0.038208,-0.32503,0.22415,-0.069864,NA
2.73737655483049,-0.045576,0.16075,0.36108,-0.60432,NA
2.95234567954673,-0.14858,-0.22006,-0.04267,0.28048,NA
3.18451499638946,0.0006422,0.20353,-0.04629,-0.24402,NA
3.43494186080076,0.43238,0.16401,-0.53168,-0.15562,NA
3.43494186080076,0.25672,0.15944,-0.024108,-0.51512,NA
2.66696200832253,0.10195,-0.18543,0.10569,-0.18832,NA
3.54238418841889,-0.28802,-0.083983,0.013703,0.25921,NA
2.59848868234531,0.43429,-0.24632,0.015268,-0.40342,NA
3.65282192857891,-0.36961,-0.13838,0.17086,0.2259,NA
2.62321325624799,-0.026292,-0.13239,0.34599,-0.34369,NA
3.68768909370502,0.043219,0.093922,-0.34761,0.14853,NA
2.64819956589777,-0.19982,0.14362,-0.12055,0.1357,NA
3.72288907527487,0.037999,0.15334,-0.079757,-0.18168,NA
2.73081472844024,0.096254,-0.10083,0.11019,-0.23535,NA
3.62734146076138,0.2158,-0.38646,0.18517,-0.20606,NA
2.81623250335684,-0.15987,-0.15151,0.24601,-0.054507,NA
2.81623250335684,0.24188,-0.011026,-0.15607,-0.17863,NA
3.03769802512969,-0.051445,0.33984,0.022911,-0.3502,NA
3.27657935943778,0.16934,0.041624,0.15333,-0.48359,NA
3.53424606721247,0.064622,-0.064451,0.30069,-0.4386,NA
2.72454107203533,-0.1042,0.40196,0.014751,-0.31179,NA
2.91654588503845,0.093495,-0.26767,0.13421,-0.089432,NA
3.12239395227842,-0.36626,-0.46895,0.0088875,0.73152,NA
3.34243639285041,-0.15116,0.16118,-0.25018,0.23808,NA
3.57798574138882,0.030206,0.044878,0.5455,-0.73935,NA
3.83013480614487,-0.22129,0.2076,0.26378,-0.28933,NA
2.75715678941925,0.091677,-0.13545,0.15595,-0.21254,NA
3.8759856819719,-0.5194,-0.402,-0.051466,0.92273,NA
2.78988395003878,0.1891,-0.35175,0.13877,-0.10461,NA
3.92199322367562,-0.029135,0.046044,-0.27122,0.24832,NA
2.87714936457093,0.080517,0.029285,-0.11866,-0.024616,NA
3.82133561903489,0.10439,0.053087,-0.26562,0.090207,NA
2.96684767424747,-0.010506,-0.18814,0.19475,-0.079792,NA
2.96684767424747,0.16887,-0.11187,0.17009,-0.31722,NA
3.20015741249337,-0.27802,-0.19904,0.16447,0.26,NA
3.45181437983122,-0.11815,-0.033503,0.13934,-0.031674,NA
3.72326138279747,0.25437,0.12807,0.015114,-0.44712,NA
2.87025248566116,0.082308,0.040101,0.14662,-0.30134,NA
3.07283319241259,0.070276,-0.038499,0.093133,-0.16182,NA
3.28938296975113,0.2414,0.41241,-0.060188,-0.56931,NA
3.40314498613814,-0.23693,0.18923,-0.39201,0.51826,NA
3.521193518869,0.34448,0.14072,-0.13594,-0.36779,NA
3.76934030222182,0.091326,0.12052,0.37409,-0.63054,NA
4.0349745726322,-0.10283,-0.044603,-0.43585,0.61779,NA
3.43562891787634,0.15268,0.068753,-0.1594,-0.057694,NA
2.91159196905554,-0.07975,0.31764,-0.37509,0.2295,NA
4.09308923856329,-0.23313,0.089682,0.14333,0.024617,NA
3.46842291745633,0.42126,-0.16631,-0.24054,-0.055847,NA
2.95323151611944,-0.068208,-0.20108,0.26276,-0.026596,NA
4.15162573124403,-0.15612,-0.062517,0.20457,0.016431,NA
3.02405909462593,0.068615,-0.095144,-0.24493,0.31339,NA
3.23717164665667,0.024757,0.42011,0.014895,-0.36503,NA
3.46530274112059,-0.23249,0.37111,-0.04443,0.027962,NA
3.70951077000194,-0.13024,-0.75436,-0.25377,1.1085,NA
